layer,model,lineno,class,source_name,alias,path
gold,WIDE_MEMBER_EVENT,52,B_renamed,PARENT_CAMPAIGN,CAMPAIGN_PARENT,gold/wide/WIDE_MEMBER_EVENT.sql
gold,WIDE_MEMBER_EVENT,53,A_same,CAMPAIGN_NAME,CAMPAIGN_NAME,gold/wide/WIDE_MEMBER_EVENT.sql
gold,WIDE_MEMBER_EVENT,54,B_renamed,PROMO_METHOD,CAMPAIGN_PROMO_METHOD,gold/wide/WIDE_MEMBER_EVENT.sql
gold,WIDE_MEMBER_EVENT,73,B_renamed,CMPGN_CTGR_NM_AT_EVENT,CAMPAIGN_CATEGORY,gold/wide/WIDE_MEMBER_EVENT.sql
gold,WIDE_MEMBER_EVENT,74,B_renamed,MBER_INFLOW_PATH_NM_AT_EVENT,CAMPAIGN_INFLOW_PATH,gold/wide/WIDE_MEMBER_EVENT.sql
gold,WIDE_MEMBER_EVENT,86,B_renamed,SPNSR_DIV_NM_AT_EVENT,CAMPAIGN_SPNSR_DIV_NM,gold/wide/WIDE_MEMBER_EVENT.sql
gold,WIDE_MEMBER_EVENT,88,B_renamed,CPR_DIV_NM_AT_EVENT,CAMPAIGN_CPR_DIV_NM,gold/wide/WIDE_MEMBER_EVENT.sql
gold,WIDE_MEMBER_EVENT,89,A_same,SPONSORSHIP_BK,SPONSORSHIP_BK,gold/wide/WIDE_MEMBER_EVENT.sql
gold,WIDE_MEMBER_EVENT,90,A_same,SPONSORSHIP_NAME,SPONSORSHIP_NAME,gold/wide/WIDE_MEMBER_EVENT.sql
gold,WIDE_MEMBER_EVENT,95,A_same,SPONSORSHIP_DIV_NAME,SPONSORSHIP_DIV_NAME,gold/wide/WIDE_MEMBER_EVENT.sql
gold,WIDE_MEMBER_EVENT,96,A_same,SPONSORSHIP_GROUP_NAME,SPONSORSHIP_GROUP_NAME,gold/wide/WIDE_MEMBER_EVENT.sql
gold,WIDE_MEMBER_EVENT,97,B_renamed,CORP,ORG_CORP,gold/wide/WIDE_MEMBER_EVENT.sql
gold,WIDE_MEMBER_EVENT,98,B_renamed,DIVISION,ORG_DIVISION,gold/wide/WIDE_MEMBER_EVENT.sql
gold,WIDE_MEMBER_EVENT,99,B_renamed,DEPARTMENT,ORG_DEPARTMENT,gold/wide/WIDE_MEMBER_EVENT.sql
gold,WIDE_MEMBER_EVENT,100,B_renamed,TEAM,ORG_TEAM,gold/wide/WIDE_MEMBER_EVENT.sql
gold,WIDE_MEMBER_EVENT,101,A_same,REASON_CODE,REASON_CODE,gold/wide/WIDE_MEMBER_EVENT.sql
gold,WIDE_MEMBER_EVENT,102,A_same,REASON_NAME,REASON_NAME,gold/wide/WIDE_MEMBER_EVENT.sql
gold,WIDE_MEMBER_EVENT,103,A_same,REASON_TYPE,REASON_TYPE,gold/wide/WIDE_MEMBER_EVENT.sql
gold,WIDE_MEMBER_FEE,23,C_expr,,CAL_YEAR,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,24,C_expr,,CAL_MONTH,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,28,A_same,SPONSORSHIP_NAME,SPONSORSHIP_NAME,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,32,A_same,SPONSORSHIP_DIV_NAME,SPONSORSHIP_DIV_NAME,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,33,A_same,SPONSORSHIP_GROUP_NAME,SPONSORSHIP_GROUP_NAME,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,35,A_same,FEE_DIV_NAME,FEE_DIV_NAME,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,36,A_same,PAYMENT_TYPE,PAYMENT_TYPE,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,38,B_renamed,SETTLE_METHOD,PAYMENT_METHOD_NAME,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,39,A_same,SETLE_CD,SETLE_CD,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,41,B_renamed,FULL_DATE,LAST_PAY_DATE,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,44,A_same,MBER_STAT_CD,MBER_STAT_CD,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,45,A_same,MEMBER_STATUS_NAME,MEMBER_STATUS_NAME,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,46,A_same,MBER_DIV_CD,MBER_DIV_CD,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,47,A_same,MEMBER_TYPE_NAME,MEMBER_TYPE_NAME,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,48,A_same,SEX,SEX,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,49,A_same,GENDER_NAME,GENDER_NAME,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,52,A_same,ACQ_BRAND,ACQ_BRAND,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,53,A_same,ACQ_CAMPAIGN_NAME,ACQ_CAMPAIGN_NAME,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,54,A_same,ACQ_PARENT_CAMPAIGN_NAME,ACQ_PARENT_CAMPAIGN_NAME,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,55,A_same,ACQ_PROMO_METHOD_NAME,ACQ_PROMO_METHOD_NAME,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,56,A_same,ACQ_MARKETING_CAMPAIGN,ACQ_MARKETING_CAMPAIGN,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,58,A_same,ACQ_DEPARTMENT,ACQ_DEPARTMENT,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,60,A_same,ACQ_SPONSORSHIP_NAME,ACQ_SPONSORSHIP_NAME,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,61,A_same,ACQ_AGE_BAND,ACQ_AGE_BAND,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_FEE,62,A_same,ACQ_REGION,ACQ_REGION,gold/wide/WIDE_MEMBER_FEE.sql
gold,WIDE_MEMBER_MONTHLY,15,C_expr,,CAL_YEAR,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_MEMBER_MONTHLY,16,C_expr,,CAL_MONTH,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_MEMBER_MONTHLY,42,B_renamed,REGION,MEMBER_REGION,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_MEMBER_MONTHLY,44,B_renamed,AGE_BAND,MEMBER_AGE_BAND,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_MEMBER_MONTHLY,51,B_renamed,FIRST_JOIN_DATE,MEMBER_FIRST_JOIN_DATE,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_MEMBER_MONTHLY,52,B_renamed,FIRST_CAMPAIGN,MEMBER_FIRST_CAMPAIGN,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_MEMBER_MONTHLY,55,B_renamed,FIRST_SPONSORSHIP,MEMBER_FIRST_SPONSORSHIP,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_MEMBER_MONTHLY,57,A_same,CAMPAIGN_BK,CAMPAIGN_BK,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_MEMBER_MONTHLY,58,B_renamed,BRAND,CAMPAIGN_BRAND,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_MEMBER_MONTHLY,59,B_renamed,PARENT_CAMPAIGN,CAMPAIGN_PARENT,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_MEMBER_MONTHLY,60,A_same,CAMPAIGN_NAME,CAMPAIGN_NAME,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_MEMBER_MONTHLY,61,B_renamed,PROMO_METHOD,CAMPAIGN_PROMO_METHOD,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_MEMBER_MONTHLY,62,A_same,CAMPAIGN_TYPE,CAMPAIGN_TYPE,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_MEMBER_MONTHLY,63,A_same,SPONSORSHIP_BK,SPONSORSHIP_BK,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_MEMBER_MONTHLY,64,A_same,SPONSORSHIP_NAME,SPONSORSHIP_NAME,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_MEMBER_MONTHLY,65,A_same,SPONSORSHIP_ABBR,SPONSORSHIP_ABBR,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_MEMBER_MONTHLY,68,A_same,SPONSORSHIP_DIV_NAME,SPONSORSHIP_DIV_NAME,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_MEMBER_MONTHLY,69,A_same,SPONSORSHIP_GROUP_NAME,SPONSORSHIP_GROUP_NAME,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_MEMBER_MONTHLY,70,A_same,PAYMENT_METHOD,PAYMENT_METHOD,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_MEMBER_MONTHLY,71,B_renamed,SETTLE_METHOD,PAYMENT_SETTLE_METHOD,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_MEMBER_MONTHLY,72,B_renamed,FEE_TYPE,PAYMENT_FEE_TYPE,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_MEMBER_MONTHLY,73,A_same,REASON_CODE,REASON_CODE,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_MEMBER_MONTHLY,74,A_same,REASON_NAME,REASON_NAME,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_MEMBER_MONTHLY,75,A_same,REASON_TYPE,REASON_TYPE,gold/wide/WIDE_MEMBER_MONTHLY.sql
gold,WIDE_SERVICE_EVENT,40,B_renamed,REGION,MEMBER_REGION,gold/wide/WIDE_SERVICE_EVENT.sql
gold,WIDE_SERVICE_EVENT,42,B_renamed,AGE_BAND,MEMBER_AGE_BAND,gold/wide/WIDE_SERVICE_EVENT.sql
gold,WIDE_SERVICE_EVENT,49,B_renamed,SEND_GBN_TOP,SEND_TYPE_L_CD,gold/wide/WIDE_SERVICE_EVENT.sql
gold,WIDE_SERVICE_EVENT,50,A_same,SEND_TYPE_L,SEND_TYPE_L,gold/wide/WIDE_SERVICE_EVENT.sql
gold,WIDE_SERVICE_EVENT,51,B_renamed,SEND_GBN_MID,SEND_TYPE_M_CD,gold/wide/WIDE_SERVICE_EVENT.sql
gold,WIDE_SERVICE_EVENT,52,A_same,SEND_TYPE_M,SEND_TYPE_M,gold/wide/WIDE_SERVICE_EVENT.sql
gold,WIDE_SERVICE_EVENT,53,B_renamed,SEND_GBN_BOT,SEND_TYPE_S_CD,gold/wide/WIDE_SERVICE_EVENT.sql
gold,WIDE_SERVICE_EVENT,54,A_same,SEND_TYPE_S,SEND_TYPE_S,gold/wide/WIDE_SERVICE_EVENT.sql
gold,WIDE_SERVICE_EVENT,55,B_renamed,SUBTYPE,SERVICE_SUBTYPE,gold/wide/WIDE_SERVICE_EVENT.sql
gold,WIDE_SERVICE_EVENT,56,B_renamed,CHANNEL,SERVICE_CHANNEL,gold/wide/WIDE_SERVICE_EVENT.sql
gold,WIDE_SERVICE_EVENT,57,A_same,CAMPAIGN_BK,CAMPAIGN_BK,gold/wide/WIDE_SERVICE_EVENT.sql
gold,WIDE_SERVICE_EVENT,58,B_renamed,BRAND,CAMPAIGN_BRAND,gold/wide/WIDE_SERVICE_EVENT.sql
gold,WIDE_SERVICE_EVENT,59,B_renamed,PARENT_CAMPAIGN,CAMPAIGN_PARENT,gold/wide/WIDE_SERVICE_EVENT.sql
gold,WIDE_SERVICE_EVENT,60,A_same,CAMPAIGN_NAME,CAMPAIGN_NAME,gold/wide/WIDE_SERVICE_EVENT.sql
gold,WIDE_SERVICE_EVENT,61,B_renamed,PROMO_METHOD,CAMPAIGN_PROMO_METHOD,gold/wide/WIDE_SERVICE_EVENT.sql
gold,WIDE_TARGET_BIZ,13,C_expr,,CAL_YEAR,gold/wide/WIDE_TARGET_BIZ.sql
gold,WIDE_TARGET_BIZ,14,C_expr,,CAL_MONTH,gold/wide/WIDE_TARGET_BIZ.sql
gold,WIDE_TARGET_BIZ,18,B_renamed,CORP,ORG_CORP,gold/wide/WIDE_TARGET_BIZ.sql
gold,WIDE_TARGET_BIZ,19,B_renamed,DIVISION,ORG_DIVISION,gold/wide/WIDE_TARGET_BIZ.sql
gold,WIDE_TARGET_BIZ,20,B_renamed,DEPARTMENT,ORG_DEPARTMENT,gold/wide/WIDE_TARGET_BIZ.sql
gold,WIDE_TARGET_BIZ,21,B_renamed,TEAM,ORG_TEAM,gold/wide/WIDE_TARGET_BIZ.sql
gold,WIDE_TARGET_BIZ,25,B_renamed,BRAND,CAMPAIGN_BRAND,gold/wide/WIDE_TARGET_BIZ.sql
gold,WIDE_TARGET_DEV,18,C_expr,,CAL_YEAR,gold/wide/WIDE_TARGET_DEV.sql
gold,WIDE_TARGET_DEV,19,C_expr,,CAL_MONTH,gold/wide/WIDE_TARGET_DEV.sql
gold,WIDE_TARGET_DEV,21,C_expr,,ORG_DIVISION,gold/wide/WIDE_TARGET_DEV.sql
gold,WIDE_TARGET_DEV,22,C_expr,,ORG_TEAM,gold/wide/WIDE_TARGET_DEV.sql
silver,AGENCY_AD_BROADCAST,14,A_same,AD_PERF_DK,AD_PERF_DK,silver/agency/AGENCY_AD_BROADCAST.sql
silver,AGENCY_AD_BROADCAST,43,D_literal,END,DURATION_SEC,silver/agency/AGENCY_AD_BROADCAST.sql
silver,AGENCY_AD_BROADCAST,54,C_expr,,DW_SOURCE_SYSTEM,silver/agency/AGENCY_AD_BROADCAST.sql
silver,AGENCY_AD_BROADCAST,55,C_expr,,DW_SOURCE_TABLE,silver/agency/AGENCY_AD_BROADCAST.sql
silver,AGENCY_AD_BROADCAST,56,C_expr,,DW_LOAD_TS,silver/agency/AGENCY_AD_BROADCAST.sql
silver,AGENCY_AD_BROADCAST,57,C_expr,,DW_UPDATE_TS,silver/agency/AGENCY_AD_BROADCAST.sql
silver,AGENCY_AD_BROADCAST,58,C_expr,,DW_BATCH_ID,silver/agency/AGENCY_AD_BROADCAST.sql
silver,AGENCY_AD_BROADCAST_CASE,11,C_expr,,CASE_SEQ,silver/agency/AGENCY_AD_BROADCAST_CASE.sql
silver,AGENCY_AD_BROADCAST_CASE,34,A_same,AD_PERF_DK,AD_PERF_DK,silver/agency/AGENCY_AD_BROADCAST_CASE.sql
silver,AGENCY_AD_BROADCAST_CASE,35,A_same,CASE_SEQ,CASE_SEQ,silver/agency/AGENCY_AD_BROADCAST_CASE.sql
silver,AGENCY_AD_BROADCAST_CASE,40,C_expr,,DW_SOURCE_SYSTEM,silver/agency/AGENCY_AD_BROADCAST_CASE.sql
silver,AGENCY_AD_BROADCAST_CASE,41,C_expr,,DW_SOURCE_TABLE,silver/agency/AGENCY_AD_BROADCAST_CASE.sql
silver,AGENCY_AD_BROADCAST_CASE,42,C_expr,,DW_LOAD_TS,silver/agency/AGENCY_AD_BROADCAST_CASE.sql
silver,AGENCY_AD_BROADCAST_CASE,43,C_expr,,DW_UPDATE_TS,silver/agency/AGENCY_AD_BROADCAST_CASE.sql
silver,AGENCY_AD_BROADCAST_CASE,44,C_expr,,DW_BATCH_ID,silver/agency/AGENCY_AD_BROADCAST_CASE.sql
silver,AGENCY_AD_CREATIVE,5,C_expr,,CREATIVE_DK,silver/agency/AGENCY_AD_CREATIVE.sql
silver,AGENCY_AD_CREATIVE,6,A_same,SOURCE_SYSTEM,SOURCE_SYSTEM,silver/agency/AGENCY_AD_CREATIVE.sql
silver,AGENCY_AD_CREATIVE,7,A_same,MEDIA_CHANNEL_NM,MEDIA_CHANNEL_NM,silver/agency/AGENCY_AD_CREATIVE.sql
silver,AGENCY_AD_CREATIVE,8,A_same,CREATIVE_NM,CREATIVE_NM,silver/agency/AGENCY_AD_CREATIVE.sql
silver,AGENCY_AD_CREATIVE,9,A_same,CREATIVE_TYPE_NM,CREATIVE_TYPE_NM,silver/agency/AGENCY_AD_CREATIVE.sql
silver,AGENCY_AD_CREATIVE,10,A_same,CM_AREA_NM,CM_AREA_NM,silver/agency/AGENCY_AD_CREATIVE.sql
silver,AGENCY_AD_CREATIVE,11,A_same,AD_SEC_NM,AD_SEC_NM,silver/agency/AGENCY_AD_CREATIVE.sql
silver,AGENCY_AD_CREATIVE,12,C_expr,,DW_SOURCE_SYSTEM,silver/agency/AGENCY_AD_CREATIVE.sql
silver,AGENCY_AD_CREATIVE,13,A_same,DW_SOURCE_TABLE,DW_SOURCE_TABLE,silver/agency/AGENCY_AD_CREATIVE.sql
silver,AGENCY_AD_CREATIVE,14,C_expr,,DW_LOAD_TS,silver/agency/AGENCY_AD_CREATIVE.sql
silver,AGENCY_AD_CREATIVE,15,C_expr,,DW_UPDATE_TS,silver/agency/AGENCY_AD_CREATIVE.sql
silver,AGENCY_AD_CREATIVE,16,D_literal,NULL,DW_BATCH_ID,silver/agency/AGENCY_AD_CREATIVE.sql
silver,AGENCY_AD_DIGITAL,10,A_same,AD_PERF_DK,AD_PERF_DK,silver/agency/AGENCY_AD_DIGITAL.sql
silver,AGENCY_AD_DIGITAL,30,C_expr,,DW_SOURCE_SYSTEM,silver/agency/AGENCY_AD_DIGITAL.sql
silver,AGENCY_AD_DIGITAL,31,C_expr,,DW_SOURCE_TABLE,silver/agency/AGENCY_AD_DIGITAL.sql
silver,AGENCY_AD_DIGITAL,32,C_expr,,DW_LOAD_TS,silver/agency/AGENCY_AD_DIGITAL.sql
silver,AGENCY_AD_DIGITAL,33,C_expr,,DW_UPDATE_TS,silver/agency/AGENCY_AD_DIGITAL.sql
silver,AGENCY_AD_DIGITAL,34,C_expr,,DW_BATCH_ID,silver/agency/AGENCY_AD_DIGITAL.sql
silver,AGENCY_AD_PERFORMANCE,16,A_same,AD_PERF_DK,AD_PERF_DK,silver/agency/AGENCY_AD_PERFORMANCE.sql
silver,AGENCY_AD_PERFORMANCE,17,A_same,AD_SOURCE_TYPE,AD_SOURCE_TYPE,silver/agency/AGENCY_AD_PERFORMANCE.sql
silver,AGENCY_AD_PERFORMANCE,18,C_expr,,SOURCE_SYSTEM,silver/agency/AGENCY_AD_PERFORMANCE.sql
silver,AGENCY_AD_PERFORMANCE,19,B_renamed,DATE,AD_DATE,silver/agency/AGENCY_AD_PERFORMANCE.sql
silver,AGENCY_AD_PERFORMANCE,20,C_expr,,AD_YEAR,silver/agency/AGENCY_AD_PERFORMANCE.sql
silver,AGENCY_AD_PERFORMANCE,21,C_expr,,AD_MONTH,silver/agency/AGENCY_AD_PERFORMANCE.sql
silver,AGENCY_AD_PERFORMANCE,27,C_expr,,PROGRAM_NM,silver/agency/AGENCY_AD_PERFORMANCE.sql
silver,AGENCY_AD_PERFORMANCE,28,B_renamed,EXPS_CNT,IMPRESSION_CNT,silver/agency/AGENCY_AD_PERFORMANCE.sql
silver,AGENCY_AD_PERFORMANCE,29,A_same,CLICK_CNT,CLICK_CNT,silver/agency/AGENCY_AD_PERFORMANCE.sql
silver,AGENCY_AD_PERFORMANCE,32,C_expr,,INBOUND_CALL_CNT,silver/agency/AGENCY_AD_PERFORMANCE.sql
silver,AGENCY_AD_PERFORMANCE,33,C_expr,,CONV_CALL_CNT,silver/agency/AGENCY_AD_PERFORMANCE.sql
silver,AGENCY_AD_PERFORMANCE,34,C_expr,,AD_CNT,silver/agency/AGENCY_AD_PERFORMANCE.sql
silver,AGENCY_AD_PERFORMANCE,35,B_renamed,GA_AD_COST,AD_COST,silver/agency/AGENCY_AD_PERFORMANCE.sql
silver,AGENCY_AD_PERFORMANCE,36,C_expr,,COST_TYPE,silver/agency/AGENCY_AD_PERFORMANCE.sql
silver,AGENCY_AD_PERFORMANCE,37,C_expr,,DW_SOURCE_SYSTEM,silver/agency/AGENCY_AD_PERFORMANCE.sql
silver,AGENCY_AD_PERFORMANCE,38,C_expr,,DW_SOURCE_TABLE,silver/agency/AGENCY_AD_PERFORMANCE.sql
silver,AGENCY_AD_PERFORMANCE,39,C_expr,,DW_LOAD_TS,silver/agency/AGENCY_AD_PERFORMANCE.sql
silver,AGENCY_AD_PERFORMANCE,40,C_expr,,DW_UPDATE_TS,silver/agency/AGENCY_AD_PERFORMANCE.sql
silver,AGENCY_AD_PERFORMANCE,41,C_expr,,DW_BATCH_ID,silver/agency/AGENCY_AD_PERFORMANCE.sql
silver,AGENCY_AD_ROW_DGT,13,A_same,TIME,TIME,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,14,A_same,YEAR,YEAR,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,15,A_same,CPR_NM,CPR_NM,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,16,A_same,DMST_OVSEA_DIV_NM,DMST_OVSEA_DIV_NM,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,17,A_same,BSNS_CASE_DIV_NM,BSNS_CASE_DIV_NM,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,18,A_same,CMPGN_TY_NM,CMPGN_TY_NM,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,19,A_same,AD_TY_NM,AD_TY_NM,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,20,A_same,MONTH,MONTH,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,21,A_same,DEVICE,DEVICE,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,22,A_same,MEDIA_NM,MEDIA_NM,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,23,A_same,WEEK,WEEK,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,24,A_same,DAY,DAY,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,25,A_same,DOW,DOW,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,26,A_same,CMPGN_NM,CMPGN_NM,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,27,A_same,MATR,MATR,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,28,A_same,MATR_TY_NM,MATR_TY_NM,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,29,A_same,EXPS_CNT,EXPS_CNT,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,30,A_same,CLICK_CNT,CLICK_CNT,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,31,A_same,GA_AD_COST,GA_AD_COST,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,32,A_same,GA_CONV_MBER_CNT,GA_CONV_MBER_CNT,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,33,A_same,CONV_VU_CNT,CONV_VU_CNT,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,34,A_same,CPA,CPA,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,35,A_same,DEV_UNIT_PRICE,DEV_UNIT_PRICE,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,36,A_same,CTR,CTR,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,37,A_same,CVR,CVR,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,38,A_same,CPC,CPC,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,39,A_same,CPM,CPM,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,40,A_same,UPPER_CMPGN_NM,UPPER_CMPGN_NM,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,41,A_same,READ_CNT,READ_CNT,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,42,A_same,MEDIA_PTNT_CUST_CNT,MEDIA_PTNT_CUST_CNT,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,43,A_same,DATE,DATE,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,44,A_same,VTR,VTR,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,45,A_same,PAGE_TYPE_NM,PAGE_TYPE_NM,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,46,A_same,CRM_DVLP_CNT,CRM_DVLP_CNT,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,47,A_same,AD_GRP_NM,AD_GRP_NM,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,48,A_same,GRP_DIV_NM,GRP_DIV_NM,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,49,C_expr,,ROW_HASH,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,55,C_expr,,DUP_SEQ,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,60,C_expr,,AD_PERF_DK,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,61,C_expr,,AD_SOURCE_TYPE,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,62,A_same,ROW_HASH,ROW_HASH,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,63,A_same,DUP_SEQ,DUP_SEQ,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,70,C_expr,,DW_SOURCE_SYSTEM,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,71,C_expr,,DW_SOURCE_TABLE,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,72,C_expr,,DW_LOAD_TS,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,73,C_expr,,DW_UPDATE_TS,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_DGT,74,C_expr,,DW_BATCH_ID,silver/agency/AGENCY_AD_ROW_DGT.sql
silver,AGENCY_AD_ROW_REBRDC,11,A_same,RE_BRDC_TY_NM,RE_BRDC_TY_NM,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,12,A_same,DIV_NM,DIV_NM,silver/agency/AGENCY_AD_ROW_REBRDC.sql
