WIDE_마트,WIDE_컬럼,GOLD_원천(테이블.컬럼),SILVER_원천(테이블.컬럼),BRONZE_원천(테이블),업무_의미(배포 COMMENT),WIDE→GOLD_확정도,계보_확정도,상태,상태_근거(실측)
WIDE_MEMBER_EVENT,JOIN_DATE,FACT_MEMBER_EVENT.JOIN_DATE,CRM_MEMBER_DEV.OCCRRNC_DE,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_DVLP_AMT,,직접참조,컬럼확정,PARTIAL,"비영 3,594,843/4,633,105 (77.6%)"
WIDE_MEMBER_EVENT,STOP_DATE,FACT_MEMBER_EVENT.STOP_DATE,CRM_MEMBER_DISCONTINUE.SPNSR_DSCNTC_DE,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_SPNSR_DSCNTC,,직접참조,컬럼확정,PARTIAL,"비영 1,038,262/4,633,105 (22.4%)"
WIDE_MEMBER_EVENT,STOP_REASON,FACT_MEMBER_EVENT.STOP_REASON,CRM_MEMBER_DISCONTINUE.DSCNTC_RSN_CD,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_SPNSR_DSCNTC,,직접참조,컬럼확정,PARTIAL,"비영 1,038,262/4,633,105 (22.4%)"
WIDE_MEMBER_EVENT,STOP_CHANNEL,FACT_MEMBER_EVENT.STOP_CHANNEL,CRM_MEMBER_DISCONTINUE.DSCNTC_PATH,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_SPNSR_DSCNTC,,직접참조,컬럼확정,PARTIAL,"비영 1,038,262/4,633,105 (22.4%)"
WIDE_MEMBER_EVENT,STOP_REASON_NM,FACT_MEMBER_EVENT.STOP_REASON_NM,CRM_MEMBER_DISCONTINUE.DSCNTC_RSN_NM,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_SPNSR_DSCNTC,,직접참조,컬럼확정,PARTIAL,"비영 1,038,262/4,633,105 (22.4%)"
WIDE_MEMBER_EVENT,STOP_CHANNEL_NM,FACT_MEMBER_EVENT.STOP_CHANNEL_NM,CRM_MEMBER_DISCONTINUE.DSCNTC_PATH_NM,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_SPNSR_DSCNTC,,직접참조,컬럼확정,PARTIAL,"비영 1,038,262/4,633,105 (22.4%)"
WIDE_MEMBER_EVENT,NEW_EXISTING_FLAG,FACT_MEMBER_EVENT.NEW_EXISTING_FLAG,CRM_MEMBER_DISCONTINUE.DSCNTC_PATH_NM,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_SPNSR_DSCNTC,,직접참조,컬럼확정,WAIT,"전건 NULL (0/4,633,105)"
WIDE_MEMBER_EVENT,AGE_AT_EVENT,FACT_MEMBER_EVENT.AGE_AT_EVENT,CRM_MEMBER_DEV.AGE,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_DVLP_AMT,,직접참조,컬럼확정,PARTIAL,"비영 3,594,843/4,633,105 (77.6%)"
WIDE_MEMBER_EVENT,AGE_BAND_AT_EVENT,FACT_MEMBER_EVENT.AGE_BAND_AT_EVENT,CRM_CODE.DTL_CD_NM,TC_CMMN_DTL_CD,,직접참조,컬럼확정,PARTIAL,"비영 3,594,843/4,633,105 (77.6%)"
WIDE_MEMBER_EVENT,AREA_CD_AT_EVENT,FACT_MEMBER_EVENT.AREA_CD_AT_EVENT,CRM_MEMBER_DEV.AREA_CD,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_DVLP_AMT,,직접참조,컬럼확정,PARTIAL,"비영 3,594,837/4,633,105 (77.6%)"
WIDE_MEMBER_EVENT,REGION_AT_EVENT,FACT_MEMBER_EVENT.REGION_AT_EVENT,CRM_MEMBER_DEV.AREA_NM,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_DVLP_AMT,,직접참조,컬럼확정,PARTIAL,"비영 3,574,213/4,633,105 (77.1%)"
WIDE_MEMBER_EVENT,FULL_DATE,DIM_DATE.FULL_DATE,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 16,436/16,437 (100.0%)"
WIDE_MEMBER_EVENT,YEAR,DIM_DATE.YEAR,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 16,436/16,437 (100.0%)"
WIDE_MEMBER_EVENT,MONTH,DIM_DATE.MONTH,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 16,436/16,437 (100.0%)"
WIDE_MEMBER_EVENT,DAY_OF_WEEK,DIM_DATE.DAY_OF_WEEK,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 16,436/16,437 (100.0%)"
WIDE_MEMBER_EVENT,WEEK_OF_YEAR,DIM_DATE.WEEK_OF_YEAR,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 16,436/16,437 (100.0%)"
WIDE_MEMBER_EVENT,QUARTER,DIM_DATE.QUARTER,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 16,436/16,437 (100.0%)"
WIDE_MEMBER_EVENT,IS_HOLIDAY,DIM_DATE.IS_HOLIDAY,,,,직접참조,원천무관(ETL 생성),WAIT,"전건 0 (비영 0/16,437) — 설계O·값 미주입"
WIDE_MEMBER_EVENT,SEX,DIM_MEMBER.SEX,CRM_MEMBER.SEX,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,컬럼확정,PARTIAL,"비영 7,925,295/7,925,716 (100.0%)"
WIDE_MEMBER_EVENT,SEX_NM,DIM_MEMBER.SEX_NM,CRM_MEMBER.SEX_NM,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,컬럼확정,PARTIAL,"비영 7,925,295/7,925,716 (100.0%)"
WIDE_MEMBER_EVENT,MEMBER_GENDER_NAME,DIM_MEMBER.GENDER_NAME,CRM_CODE.DTL_CD_NM,TC_CMMN_DTL_CD,,직접참조,컬럼확정,PARTIAL,"비영 7,925,295/7,925,716 (100.0%)"
WIDE_MEMBER_EVENT,MEMBER_AREA_CD,DIM_MEMBER.AREA_CD,CRM_MEMBER_DEV.AREA_CD,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_DVLP_AMT,,직접참조,컬럼확정,PARTIAL,"비영 7,738,245/7,925,716 (97.6%)"
WIDE_MEMBER_EVENT,MEMBER_REGION,DIM_MEMBER.REGION,CRM_CODE.DTL_CD_NM,TC_CMMN_DTL_CD,,직접참조,컬럼확정,PARTIAL,"비영 7,681,020/7,925,716 (96.9%)"
WIDE_MEMBER_EVENT,MEMBER_AGE_CD,DIM_MEMBER.AGE,CRM_MEMBER_DEV.AGE,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_DVLP_AMT,,직접참조,컬럼확정,PARTIAL,"비영 7,738,250/7,925,716 (97.6%)"
WIDE_MEMBER_EVENT,MEMBER_AGE_BAND,DIM_MEMBER.AGE_BAND,CRM_CODE.DTL_CD_NM,TC_CMMN_DTL_CD,,직접참조,컬럼확정,PARTIAL,"비영 7,738,250/7,925,716 (97.6%)"
WIDE_MEMBER_EVENT,MBER_STAT_CD,DIM_MEMBER.MBER_STAT_CD,CRM_MEMBER.MBER_STAT_CD,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,컬럼확정,PARTIAL,"비영 7,749,993/7,925,716 (97.8%)"
WIDE_MEMBER_EVENT,MEMBER_STATUS_NAME,DIM_MEMBER.MEMBER_STATUS_NAME,CRM_MEMBER.MEMBER_TYPE,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,컬럼확정,PARTIAL,"비영 7,925,715/7,925,716 (100.0%)"
WIDE_MEMBER_EVENT,PREV_MBER_STAT_CD,DIM_MEMBER.PREV_MBER_STAT_CD,CRM_MEMBER.MBER_STAT_CD,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,컬럼확정,PARTIAL,"비영 7,427,404/7,925,716 (93.7%)"
WIDE_MEMBER_EVENT,PREV_MEMBER_STATUS_NAME,DIM_MEMBER.PREV_MEMBER_STATUS_NAME,CRM_CODE.DTL_CD_NM,TC_CMMN_DTL_CD,,직접참조,컬럼확정,PARTIAL,"비영 7,427,404/7,925,716 (93.7%)"
WIDE_MEMBER_EVENT,MBER_DIV_CD,DIM_MEMBER.MBER_DIV_CD,CRM_MEMBER.MBER_DIV_CD,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,컬럼확정,OK,"비영 7,925,716/7,925,716 (100%)"
WIDE_MEMBER_EVENT,MEMBER_TYPE_NAME,DIM_MEMBER.MEMBER_TYPE_NAME,CRM_CODE.DTL_CD_NM,TC_CMMN_DTL_CD,,직접참조,컬럼확정,OK,"비영 7,925,716/7,925,716 (100%)"
WIDE_MEMBER_EVENT,JOIN_PATH_CD,DIM_MEMBER.JOIN_PATH_CD,CRM_MEMBER.JOIN_PATH_CD,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,컬럼확정,PARTIAL,"비영 7,749,990/7,925,716 (97.8%)"
WIDE_MEMBER_EVENT,MEMBER_ENROLL_PATH_NAME,DIM_MEMBER.ENROLL_PATH_NAME,CRM_MEMBER.MEMBER_TYPE,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,컬럼확정,PARTIAL,"비영 7,925,712/7,925,716 (100.0%)"
WIDE_MEMBER_EVENT,CAMPAIGN_BK,DIM_CAMPAIGN.CAMPAIGN_BK,CRM_CAMPAIGN.CMPGN_CD,TC_CMMN_DTL_CD;TM_CM_BRND_MNG;TM_CM_CMPGN_MNG;TM_CM_MKTNG_CMPGN_MNG,,직접참조,컬럼확정,OK,"비영 36,144/36,144 (100%)"
WIDE_MEMBER_EVENT,CAMPAIGN_BRAND,DIM_CAMPAIGN.BRAND,CRM_CAMPAIGN.BRND_NM,TC_CMMN_DTL_CD;TM_CM_BRND_MNG;TM_CM_CMPGN_MNG;TM_CM_MKTNG_CMPGN_MNG,,직접참조,컬럼확정,PARTIAL,"비영 34,686/36,144 (96.0%)"
WIDE_MEMBER_EVENT,CAMPAIGN_PARENT,DIM_CAMPAIGN.PARENT_CAMPAIGN,CRM_CAMPAIGN.UPPER_CMPGN_CD,TC_CMMN_DTL_CD;TM_CM_BRND_MNG;TM_CM_CMPGN_MNG;TM_CM_MKTNG_CMPGN_MNG,,직접참조,컬럼확정,PARTIAL,"비영 34,686/36,144 (96.0%)"
WIDE_MEMBER_EVENT,CAMPAIGN_NAME,DIM_CAMPAIGN.CAMPAIGN_NAME,CRM_CAMPAIGN.CMPGN_NM,TC_CMMN_DTL_CD;TM_CM_BRND_MNG;TM_CM_CMPGN_MNG;TM_CM_MKTNG_CMPGN_MNG,,직접참조,컬럼확정,OK,"비영 36,144/36,144 (100%)"
WIDE_MEMBER_EVENT,CAMPAIGN_PROMO_METHOD,DIM_CAMPAIGN.PROMO_METHOD,CRM_CAMPAIGN.PR_MTH_CD,TC_CMMN_DTL_CD;TM_CM_BRND_MNG;TM_CM_CMPGN_MNG;TM_CM_MKTNG_CMPGN_MNG,,직접참조,컬럼확정,PARTIAL,"비영 34,686/36,144 (96.0%)"
WIDE_MEMBER_EVENT,CAMPAIGN_CATEGORY,DIM_CAMPAIGN.CAMPAIGN_TYPE,CRM_CAMPAIGN.CMPGN_CTGR_NM,TC_CMMN_DTL_CD;TM_CM_BRND_MNG;TM_CM_CMPGN_MNG;TM_CM_MKTNG_CMPGN_MNG,,직접참조,컬럼확정,PARTIAL,"비영 33,892/36,144 (93.8%)"
WIDE_MEMBER_EVENT,CAMPAIGN_INFLOW_PATH,DIM_CAMPAIGN.INFLOW_PATH,CRM_CAMPAIGN.MBER_INFLOW_PATH_NM,TC_CMMN_DTL_CD;TM_CM_BRND_MNG;TM_CM_CMPGN_MNG;TM_CM_MKTNG_CMPGN_MNG,,직접참조,컬럼확정,PARTIAL,"비영 33,915/36,144 (93.8%)"
WIDE_MEMBER_EVENT,SPONSORSHIP_BK,DIM_SPONSORSHIP.SPONSORSHIP_BK,CRM_SPONSORSHIP.SPNSR_BSNS_ID,TM_CM_SPNSR_BSNS_INFO,,직접참조,컬럼확정,OK,비영 51/51 (100%)
WIDE_MEMBER_EVENT,SPONSORSHIP_NAME,DIM_SPONSORSHIP.SPONSORSHIP_NAME,CRM_SPONSORSHIP.SPNSR_BSNS_NM,TM_CM_SPNSR_BSNS_INFO,,직접참조,컬럼확정,OK,비영 51/51 (100%)
WIDE_MEMBER_EVENT,ORG_CORP,DIM_ORG.CORP,CRM_ORG.DEPT_ID,TM_CM_DEPT_INFO,,직접참조,컬럼확정,WAIT,"전건 NULL (0/1,315)"
WIDE_MEMBER_EVENT,ORG_DIVISION,DIM_ORG.DIVISION,CRM_ORG.DEPT_ID,TM_CM_DEPT_INFO,,직접참조,컬럼확정,WAIT,"전건 NULL (0/1,315)"
WIDE_MEMBER_EVENT,ORG_DEPARTMENT,DIM_ORG.DEPARTMENT,CRM_ORG.DEPT_NM,TM_CM_DEPT_INFO,,직접참조,컬럼확정,OK,"비영 1,315/1,315 (100%)"
WIDE_MEMBER_EVENT,ORG_TEAM,DIM_ORG.TEAM,CRM_ORG.DEPT_NM,TM_CM_DEPT_INFO,,직접참조,컬럼확정,WAIT,"전건 NULL (0/1,315)"
WIDE_MEMBER_EVENT,REASON_CODE,DIM_REASON.REASON_CODE,CRM_CODE.DTL_CD_ID,TC_CMMN_DTL_CD,,직접참조,컬럼확정,OK,"비영 5,839/5,839 (100%)"
WIDE_MEMBER_EVENT,REASON_NAME,DIM_REASON.REASON_NAME,CRM_CODE.DTL_CD_NM,TC_CMMN_DTL_CD,,직접참조,컬럼확정,OK,"비영 5,839/5,839 (100%)"
WIDE_MEMBER_EVENT,REASON_TYPE,DIM_REASON.REASON_TYPE,CRM_CODE.CD_ID,TC_CMMN_DTL_CD,,직접참조,컬럼확정,PARTIAL,"비영 5,838/5,839 (100.0%)"
WIDE_MEMBER_FEE,MONTH_KEY,FACT_MEMBER_FEE.MONTH_KEY,CRM_PAYMENT_BILLING.PAY_DE,TM_PM_DNTN_DTLS;TM_PM_MBRFEE_ACMSLT,,직접참조,컬럼확정,PARTIAL,"비영 40,262,023/40,262,076 (100.0%)"
WIDE_MEMBER_FEE,CAL_YEAR,FACT_MEMBER_FEE.MONTH_KEY,CRM_PAYMENT_BILLING.PAY_DE,TM_PM_DNTN_DTLS;TM_PM_MBRFEE_ACMSLT,,직접참조,컬럼확정,PARTIAL,"비영 40,262,023/40,262,076 (100.0%)"
WIDE_MEMBER_FEE,CAL_MONTH,FACT_MEMBER_FEE.MONTH_KEY,CRM_PAYMENT_BILLING.PAY_DE,TM_PM_DNTN_DTLS;TM_PM_MBRFEE_ACMSLT,,직접참조,컬럼확정,PARTIAL,"비영 40,262,023/40,262,076 (100.0%)"
WIDE_MEMBER_FEE,MEMBER_DK,FACT_MEMBER_FEE.MEMBER_DK,CRM_PAYMENT_BILLING.MBER_NO,TM_PM_DNTN_DTLS;TM_PM_MBRFEE_ACMSLT,,직접참조,컬럼확정,OK,"비영 40,262,076/40,262,076 (100%)"
WIDE_MEMBER_FEE,SPONSORSHIP_SK,FACT_MEMBER_FEE.SPONSORSHIP_SK,CRM_PAYMENT_BILLING.MBER_NO,TM_PM_DNTN_DTLS;TM_PM_MBRFEE_ACMSLT,,직접참조,컬럼확정,PARTIAL,"비영 40,187,961/40,262,076 (99.8%)"
WIDE_MEMBER_FEE,SPONSORSHIP_NAME,DIM_SPONSORSHIP.SPONSORSHIP_NAME,CRM_SPONSORSHIP.SPNSR_BSNS_NM,TM_CM_SPNSR_BSNS_INFO,,직접참조,컬럼확정,OK,비영 51/51 (100%)
WIDE_MEMBER_FEE,FEE_DIV_CD,FACT_MEMBER_FEE.FEE_DIV_CD,CRM_PAYMENT_BILLING.MBRFEE_DIV_CD,TM_PM_DNTN_DTLS;TM_PM_MBRFEE_ACMSLT,,직접참조,컬럼확정,PARTIAL,"비영 39,615,365/40,262,076 (98.4%)"
WIDE_MEMBER_FEE,FEE_DIV_NAME,FACT_MEMBER_FEE.FEE_DIV_NAME,CRM_CODE.DTL_CD_NM,TC_CMMN_DTL_CD,,직접참조,컬럼확정,PARTIAL,"비영 39,615,365/40,262,076 (98.4%)"
WIDE_MEMBER_FEE,PAYMENT_TYPE,FACT_MEMBER_FEE.PAYMENT_TYPE,CRM_PAYMENT_BILLING.PAYMENT_TYPE,TM_PM_DNTN_DTLS;TM_PM_MBRFEE_ACMSLT,,직접참조,컬럼확정,OK,"비영 40,262,076/40,262,076 (100%)"
WIDE_MEMBER_FEE,PAYMENT_SK,FACT_MEMBER_FEE.PAYMENT_SK,CRM_PAYMENT_BILLING.MBER_NO,TM_PM_DNTN_DTLS;TM_PM_MBRFEE_ACMSLT,,직접참조,컬럼확정,PARTIAL,"비영 40,069,970/40,262,076 (99.5%)"
WIDE_MEMBER_FEE,PAYMENT_METHOD_NAME,DIM_PAYMENT.SETTLE_METHOD,CRM_PAYMENT_METHOD.SETLE_NM,TC_CMMN_DTL_CD;TM_PM_SETLE_INFO,,직접참조,컬럼확정,PARTIAL,비영 6/7 (85.7%)
WIDE_MEMBER_FEE,SETLE_CD,FACT_MEMBER_FEE.SETLE_CD,CRM_PAYMENT_BILLING.SETLE_CD,TM_PM_DNTN_DTLS;TM_PM_MBRFEE_ACMSLT,,직접참조,컬럼확정,PARTIAL,"비영 40,242,656/40,262,076 (100.0%)"
WIDE_MEMBER_FEE,LAST_PAY_DATE_SK,FACT_MEMBER_FEE.LAST_PAY_DATE_SK,CRM_PAYMENT_BILLING.PAY_DE,TM_PM_DNTN_DTLS;TM_PM_MBRFEE_ACMSLT,,직접참조,컬럼확정,PARTIAL,"비영 38,392,804/40,262,076 (95.4%)"
WIDE_MEMBER_FEE,LAST_PAY_DATE,DIM_DATE.FULL_DATE,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 16,436/16,437 (100.0%)"
WIDE_MEMBER_FEE,LAST_BILL_DATE_SK,FACT_MEMBER_FEE.LAST_BILL_DATE_SK,CRM_PAYMENT_BILLING.RQEST_DE,TM_PM_DNTN_DTLS;TM_PM_MBRFEE_ACMSLT,,직접참조,컬럼확정,PARTIAL,"비영 39,615,364/40,262,076 (98.4%)"
WIDE_MEMBER_FEE,MBER_STAT_CD,DIM_MEMBER.MBER_STAT_CD,CRM_MEMBER.MBER_STAT_CD,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,컬럼확정,PARTIAL,"비영 7,749,993/7,925,716 (97.8%)"
WIDE_MEMBER_FEE,MEMBER_STATUS_NAME,DIM_MEMBER.MEMBER_STATUS_NAME,CRM_MEMBER.MEMBER_TYPE,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,컬럼확정,PARTIAL,"비영 7,925,715/7,925,716 (100.0%)"
WIDE_MEMBER_FEE,MBER_DIV_CD,DIM_MEMBER.MBER_DIV_CD,CRM_MEMBER.MBER_DIV_CD,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,컬럼확정,OK,"비영 7,925,716/7,925,716 (100%)"
WIDE_MEMBER_FEE,MEMBER_TYPE_NAME,DIM_MEMBER.MEMBER_TYPE_NAME,CRM_CODE.DTL_CD_NM,TC_CMMN_DTL_CD,,직접참조,컬럼확정,OK,"비영 7,925,716/7,925,716 (100%)"
WIDE_MEMBER_FEE,SEX,DIM_MEMBER.SEX,CRM_MEMBER.SEX,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,컬럼확정,PARTIAL,"비영 7,925,295/7,925,716 (100.0%)"
WIDE_MEMBER_FEE,GENDER_NAME,DIM_MEMBER.GENDER_NAME,CRM_CODE.DTL_CD_NM,TC_CMMN_DTL_CD,,직접참조,컬럼확정,PARTIAL,"비영 7,925,295/7,925,716 (100.0%)"
WIDE_MEMBER_FEE,ACQ_CAMPAIGN_SK,DIM_MEMBER_ACQUISITION.ACQ_CAMPAIGN_SK,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 1,585,945/1,585,949 (100.0%)"
WIDE_MEMBER_FEE,ACQ_BRAND,DIM_MEMBER_ACQUISITION.ACQ_BRAND,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 1,585,945/1,585,949 (100.0%)"
WIDE_MEMBER_FEE,ACQ_CAMPAIGN_NAME,DIM_MEMBER_ACQUISITION.ACQ_CAMPAIGN_NAME,,,,직접참조,원천무관(ETL 생성),OK,"비영 1,585,949/1,585,949 (100%)"
WIDE_MEMBER_FEE,ACQ_PARENT_CAMPAIGN_NAME,DIM_MEMBER_ACQUISITION.ACQ_PARENT_CAMPAIGN_NAME,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 1,585,945/1,585,949 (100.0%)"
WIDE_MEMBER_FEE,ACQ_PROMO_METHOD_NAME,DIM_MEMBER_ACQUISITION.ACQ_PROMO_METHOD_NAME,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 1,585,945/1,585,949 (100.0%)"
WIDE_MEMBER_FEE,ACQ_MARKETING_CAMPAIGN,DIM_MEMBER_ACQUISITION.ACQ_MARKETING_CAMPAIGN,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 1,575,011/1,585,949 (99.3%)"
WIDE_MEMBER_FEE,ACQ_ORG_SK,DIM_MEMBER_ACQUISITION.ACQ_ORG_SK,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 1,585,948/1,585,949 (100.0%)"
WIDE_MEMBER_FEE,ACQ_DEPARTMENT,DIM_MEMBER_ACQUISITION.ACQ_DEPARTMENT,,,,직접참조,원천무관(ETL 생성),OK,"비영 1,585,949/1,585,949 (100%)"
WIDE_MEMBER_FEE,ACQ_SPONSORSHIP_SK,DIM_MEMBER_ACQUISITION.ACQ_SPONSORSHIP_SK,,,,직접참조,원천무관(ETL 생성),OK,"비영 1,585,949/1,585,949 (100%)"
WIDE_MEMBER_FEE,ACQ_SPONSORSHIP_NAME,DIM_MEMBER_ACQUISITION.ACQ_SPONSORSHIP_NAME,,,,직접참조,원천무관(ETL 생성),OK,"비영 1,585,949/1,585,949 (100%)"
WIDE_MEMBER_FEE,ACQ_AGE_BAND,DIM_MEMBER_ACQUISITION.ACQ_AGE_BAND,,,,직접참조,원천무관(ETL 생성),OK,"비영 1,585,949/1,585,949 (100%)"
WIDE_MEMBER_FEE,ACQ_REGION,DIM_MEMBER_ACQUISITION.ACQ_REGION,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 1,574,536/1,585,949 (99.3%)"
WIDE_MEMBER_FEE,BILLED_AMT,FACT_MEMBER_FEE.BILLED_AMT,CRM_PAYMENT_BILLING.RQEST_AMT,TM_PM_DNTN_DTLS;TM_PM_MBRFEE_ACMSLT,,직접참조,컬럼확정,PARTIAL,"비영 39,615,189/40,262,076 (98.4%)"
WIDE_MEMBER_FEE,PAID_FEE,FACT_MEMBER_FEE.PAID_FEE,CRM_PAYMENT_BILLING.PAY_AMT,TM_PM_DNTN_DTLS;TM_PM_MBRFEE_ACMSLT,,직접참조,컬럼확정,PARTIAL,"비영 38,383,610/40,262,076 (95.3%)"
WIDE_MEMBER_FEE,PAID_FEE_BILLABLE,FACT_MEMBER_FEE.PAID_FEE_BILLABLE,CRM_PAYMENT_BILLING.PAY_AMT,TM_PM_DNTN_DTLS;TM_PM_MBRFEE_ACMSLT,,직접참조,컬럼확정,PARTIAL,"비영 37,739,730/40,262,076 (93.7%)"
WIDE_MEMBER_FEE,UNPAID_BILLED_AMT,FACT_MEMBER_FEE.UNPAID_BILLED_AMT,CRM_PAYMENT_BILLING.RQEST_AMT,TM_PM_DNTN_DTLS;TM_PM_MBRFEE_ACMSLT,,직접참조,컬럼확정,PARTIAL,"비영 3,489,362/40,262,076 (8.7%)"
WIDE_MEMBER_FEE,BILLING_ROWS,FACT_MEMBER_FEE.BILLING_ROWS,CRM_PAYMENT_BILLING.RQEST_AMT,TM_PM_DNTN_DTLS;TM_PM_MBRFEE_ACMSLT,,직접참조,컬럼확정,OK,"비영 40,262,076/40,262,076 (100%)"
WIDE_MEMBER_FEE,UNPAID_FLAG,FACT_MEMBER_FEE.UNPAID_FLAG,CRM_PAYMENT_BILLING.PAY_STAT_CD,TM_PM_DNTN_DTLS;TM_PM_MBRFEE_ACMSLT,,직접참조,컬럼확정,PARTIAL,"비영 3,489,366/40,262,076 (8.7%)"
WIDE_MEMBER_MONTHLY,MONTH_KEY,FACT_MEMBER_MONTHLY.MONTH_KEY,CRM_PAYMENT_BILLING.PAY_DE,TM_PM_DNTN_DTLS;TM_PM_MBRFEE_ACMSLT,,직접참조,컬럼확정,PARTIAL,"비영 40,054,742/40,054,883 (100.0%)"
WIDE_MEMBER_MONTHLY,CAL_YEAR,FACT_MEMBER_MONTHLY.MONTH_KEY,CRM_PAYMENT_BILLING.PAY_DE,TM_PM_DNTN_DTLS;TM_PM_MBRFEE_ACMSLT,,직접참조,컬럼확정,PARTIAL,"비영 40,054,742/40,054,883 (100.0%)"
WIDE_MEMBER_MONTHLY,CAL_MONTH,FACT_MEMBER_MONTHLY.MONTH_KEY,CRM_PAYMENT_BILLING.PAY_DE,TM_PM_DNTN_DTLS;TM_PM_MBRFEE_ACMSLT,,직접참조,컬럼확정,PARTIAL,"비영 40,054,742/40,054,883 (100.0%)"
WIDE_MEMBER_MONTHLY,MEMBER_DK,FACT_MEMBER_MONTHLY.MEMBER_DK,CRM_MEMBER_AMT_CHANGE.MBER_NO,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_IRSD,,직접참조,컬럼확정,OK,"비영 40,054,883/40,054,883 (100%)"
WIDE_MEMBER_MONTHLY,DEV_CNT,FACT_MEMBER_MONTHLY.DEV_CNT,CRM_MEMBER.MEMBER_DK,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,컬럼확정,PARTIAL,"비영 1,996,977/40,054,883 (5.0%)"
WIDE_MEMBER_MONTHLY,DEV_MEMBERS,FACT_MEMBER_MONTHLY.DEV_MEMBERS,CRM_MEMBER.MEMBER_DK,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,컬럼확정,PARTIAL,"비영 1,996,977/40,054,883 (5.0%)"
WIDE_MEMBER_MONTHLY,STOP_CNT,FACT_MEMBER_MONTHLY.STOP_CNT,CRM_MEMBER_DEV.DVLP_DIV_CD,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_DVLP_AMT,,직접참조,컬럼확정(2단),PARTIAL,"비영 972,376/40,054,883 (2.4%)"
WIDE_MEMBER_MONTHLY,UNPAID_CNT,FACT_MEMBER_MONTHLY.UNPAID_CNT,CRM_MEMBER;CRM_MEMBER_AMT_CHANGE;CRM_PAYMENT_BILLING,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_INFO;TM_MM_FDRM_MBER_IRSD;TM_MM_ONCE_MBER_INFO;TM_PM_DNTN_DTLS;TM_PM_MBRFEE_ACMSLT,,직접참조,테이블수준,WAIT,"전건 0 (비영 0/40,054,883) — 설계O·값 미주입"
